Date,MKT_RF,SMB,HML,MOM,RF,cfnai,cpi_yoy,real_ff,ff_nominal,cpi_dir,cpi_med,curve,vix,indpro_yoy,usrec
1972-04,0.0029,0.0016,0.0003,0.0279,0.0029,0.9666666666666668,0.03499999999999992,0.006700000000000081,0.0417,0.0023366834170852613,0.018468641785302164,,,0.08977367062522879,0.0
1972-05,0.0129,-0.0271,-0.027200000000000002,0.0333,0.003,0.7366666666666667,0.034912718204488824,0.007787281795511171,0.042699999999999995,0.0023312645704034463,0.018545307857269377,,,0.09453063824704366,0.0
1972-06,-0.024300000000000002,0.0028000000000000004,-0.0246,0.019,0.0029,0.7766666666666667,0.032258064516129226,0.012341935483870775,0.0446,-0.005335920446276843,0.01862197392923659,,,0.08915715470386565,0.0
1972-07,-0.008,-0.028999999999999998,0.006,0.0268,0.0031,0.6,0.029629629629629672,0.015870370370370326,0.0455,-0.005370370370370248,0.018814682846350017,,,0.08748034105314084,0.0
1972-08,0.0327,-0.039900000000000005,0.045599999999999995,-0.0536,0.0029,0.33,0.029556650246305383,0.018543349753694614,0.0481,-0.005356067958183441,0.019007391763463444,,,0.08942555475548031,0.0
1972-09,-0.011399999999999999,-0.026600000000000002,0.0049,0.0182,0.0034000000000000002,0.6666666666666666,0.029484029484029284,0.019215970515970716,0.0487,-0.002774035032099942,0.019094488720606373,,,0.11105510306953548,0.0
1972-10,0.0052,-0.0273,0.012199999999999999,0.006999999999999999,0.004,0.7966666666666667,0.031862745098039325,0.018637254901960672,0.050499999999999996,0.002233115468409652,0.019181585677749302,,,0.1020111941857067,0.0
1972-11,0.046,-0.0118,0.048799999999999996,-0.0508,0.0037,1.2766666666666666,0.03178484107579482,0.018815158924205176,0.0506,0.0022281908294894404,0.019190792838874704,,,0.10771550875301883,0.0
1972-12,0.0062,-0.0195,-0.0218,0.0495,0.0037,1.2066666666666668,0.034146341463414664,0.019153658536585336,0.0533,0.004662311979385381,0.019200000000000106,,,0.11607721107128932,0.0
1973-01,-0.0327,-0.0349,0.027000000000000003,0.0381,0.0044,1.3133333333333332,0.03406326034063256,0.02533673965936744,0.0594,0.0022005152425932373,0.019261835748792255,,,0.11563253280957064,0.0
1973-02,-0.048499999999999995,-0.038900000000000004,0.016399999999999998,0.0222,0.0042,1.2133333333333334,0.03640776699029136,0.02939223300970864,0.0658,0.004622925914496534,0.019323671497584405,,,0.09745944276147966,0.0
1973-03,-0.013000000000000001,-0.0278,0.025699999999999997,0.0355,0.0046,1.1933333333333334,0.03864734299516903,0.03225265700483097,0.0709,0.004501001531754367,0.019336134362142654,,,0.10202757862077294,0.0
1973-04,-0.056799999999999996,-0.0384,0.053899999999999997,0.0635,0.0052,0.9433333333333334,0.048309178743961345,0.022890821256038654,0.0712,0.014245918403328783,0.019348597226700903,,,0.09499268853655618,0.0
1973-05,-0.0297,-0.06269999999999999,0.0038,0.0719,0.0051,0.61,0.053012048192771166,0.02538795180722883,0.0784,0.01660428120247981,0.019527467083211403,,,0.08254920601045712,0.0
1973-06,-0.015700000000000002,-0.028399999999999998,0.011399999999999999,0.0431,0.0051,0.3499999999999999,0.05528846153846145,0.02961153846153855,0.0849,0.01664111854329242,0.019706336939721902,,,0.0897758271601945,0.0
1973-07,0.0504,0.07919999999999999,-0.0526,-0.1167,0.0064,0.26999999999999996,0.05995203836930463,0.04404796163069538,0.10400000000000001,0.011642859625343283,0.019756008529651647,,,0.08836339804158211,0.0
1973-08,-0.0382,-0.02,0.0103,0.0359,0.006999999999999999,0.4166666666666667,0.05741626794258381,0.047583732057416187,0.105,0.004404219749812643,0.019805680119581393,,,0.09345697095887773,0.0
1973-09,0.047400000000000005,0.029300000000000003,0.0222,-0.0698,0.0068000000000000005,0.13333333333333333,0.07398568019093088,0.03381431980906911,0.10779999999999999,0.018697218652469427,0.020032809478750968,,,0.07695742496239166,0.0
1973-10,-0.0083,-0.0021,0.0166,0.0678,0.006500000000000001,0.2733333333333334,0.07363420427553447,0.02646579572446553,0.1001,0.013682165906229837,0.020259938837920544,,,0.07697118436887052,0.0
